0,idle
1,idle
2,idle
3,idle
4,idle
5,idle
6,idle
7,idle
8,idle
9,idle
10,idle
11,idle
12,idle
13,idle
14,idle
15,idle
16,idle
17,idle
18,idle
19,idle
20,idle
21,idle
22,idle
23,idle
24,idle
25,idle
26,idle
27,idle
28,move hand
29,move hand
30,move hand
31,move hand
32,move hand
33,move hand
34,move hand
35,move hand
36,move hand
37,move hand
38,move hand
39,move apple
40,move apple
41,move apple
42,move apple
43,move apple
44,move apple
45,move apple
46,move apple
47,move apple
48,move apple
49,move apple
50,move apple
51,move apple
52,move apple
53,move apple
54,move apple
55,move apple
56,move apple
57,move apple
58,move apple
59,move apple
60,move apple
61,move apple
62,move apple
63,move apple
64,move apple
65,move apple
66,move apple
67,move apple
68,move apple
69,move apple
70,move apple
71,move hand
72,move hand
73,move hand
74,move hand
75,move hand
76,move hand
77,move hand
78,move hand
79,move hand
80,move hand
81,move hand
82,move hand
83,idle
84,idle
85,idle
86,idle
87,idle
88,idle
89,idle
90,idle
91,idle
92,idle
