0,move hand
1,move hand
2,move hand
3,move hand
4,move hand
5,move hand
6,move hand
7,move hand
8,move hand
9,move hand
10,move hand
11,move hand
12,move hand
13,move hand
14,move hand
15,move hand
16,move hand
17,move hand
18,move hand
19,move hand
20,move hand
21,move hand
22,move hand
23,move hand
24,move hand
25,move hand
26,move hand
27,move hand
28,move hand
29,move hand
30,move hand
31,move hand
32,move hand
33,move hand
34,move hand
35,move hand
36,move hand
37,move hand
38,move hand
39,move hand
40,move hand
41,move hand
42,move hand
43,move hand
44,move hand
45,move hand
46,move hand
47,move hand
48,move hand
49,move hand
50,move hand
51,move hand
52,move hand
53,move hand
54,move hand
55,move hand
56,move hand
57,move hand
58,move hand
59,move apple
60,move apple
61,move apple
62,move apple
63,move apple
64,move apple
65,move apple
66,move apple
67,move apple
68,move apple
69,move apple
70,move apple
71,move apple
72,move apple
73,move apple
74,move apple
75,move apple
76,move apple
77,move apple
78,move apple
79,move apple
80,move apple
81,move apple
82,move apple
83,move apple
84,move apple
85,move apple
86,move apple
87,move apple
88,move apple
89,move apple
90,move apple
91,move apple
92,move apple
93,move apple
94,move apple
95,move apple
96,move apple
97,move apple
98,move apple
99,move apple
100,move apple
101,move apple
102,move apple
103,move apple
104,move hand
105,move hand
106,move hand
107,move hand
108,move hand
109,move hand
110,move hand
111,move hand
112,move hand
113,move hand
114,move hand
115,move hand
116,move hand
