0,move_hand
5,move_hand
10,move_hand
15,move_hand
20,move_hand
25,move_hand
30,move_hand
35,move_hand
40,move_hand
45,move_hand
50,move_hand
55,move_hand
60,move_hand
65,move_hand
70,move_hand
75,move_hand
80,move_banana_to_bowl
85,move_banana_to_bowl
90,move_banana_to_bowl
95,move_banana_to_bowl
100,move_banana_to_bowl
105,move_banana_to_bowl
110,move_banana_to_bowl
115,move_banana_to_bowl
120,move_banana_to_bowl
125,move_banana_to_bowl
130,move_banana_to_bowl
135,move_banana_to_bowl
140,move_banana_to_bowl
145,move_banana_to_bowl
150,move_banana_to_bowl
155,move_banana_to_bowl
160,move_banana_to_bowl
165,move_banana_to_bowl
170,move_banana_to_bowl
175,move_banana_to_bowl
180,move_banana_to_bowl
185,move_banana_to_bowl
190,move_banana_to_bowl
195,move_banana_to_bowl
200,move_hand
205,move_hand
210,move_hand
215,move_hand
220,move_hand
225,move_hand
230,move_hand
235,move_hand
240,move_hand
245,move_hand
250,move_hand
255,move_hand
260,move_hand
265,move_hand
270,move_hand
275,move_hand
280,move_hand
285,move_hand
290,move_hand
295,move_hand
300,move_hand
305,move_hand
310,move_kiwi_to_bowl
315,move_kiwi_to_bowl
320,move_kiwi_to_bowl
325,move_kiwi_to_bowl
330,move_kiwi_to_bowl
335,move_kiwi_to_bowl
340,move_kiwi_to_bowl
345,move_kiwi_to_bowl
350,move_kiwi_to_bowl
355,move_kiwi_to_bowl
360,move_kiwi_to_bowl
365,move_kiwi_to_bowl
370,move_kiwi_to_bowl
375,move_kiwi_to_bowl
380,move_kiwi_to_bowl
385,move_kiwi_to_bowl
390,move_kiwi_to_bowl
395,move_kiwi_to_bowl
400,move_kiwi_to_bowl
405,move_kiwi_to_bowl
410,move_kiwi_to_bowl
415,move_kiwi_to_bowl
420,move_kiwi_to_bowl
425,move_hand
430,move_hand
435,move_hand
440,move_hand
445,move_hand
450,move_hand
455,move_hand
460,move_hand
465,move_hand
470,move_hand
475,move_hand
480,move_hand
485,move_hand
490,move_hand
495,move_hand
500,move_hand
505,move_hand
510,move_hand
515,move_hand
520,move_hand
525,move_hand
530,move_hand
535,move_hand
540,move_hand
545,move_hand
550,move_hand
555,move_hand
560,move_hand
565,move_hand
570,move_hand
575,move_hand
580,move_hand
585,move_hand
590,move_hand
595,move_hand
600,move_hand
605,move_apple_to_bowl
610,move_apple_to_bowl
615,move_apple_to_bowl
620,move_apple_to_bowl
625,move_apple_to_bowl
630,move_apple_to_bowl
635,move_apple_to_bowl
640,move_apple_to_bowl
645,move_apple_to_bowl
650,move_apple_to_bowl
655,move_apple_to_bowl
660,move_apple_to_bowl
665,move_apple_to_bowl
670,move_apple_to_bowl
675,move_apple_to_bowl
680,move_apple_to_bowl
685,move_apple_to_bowl
690,move_hand
695,move_hand
700,move_hand
705,move_hand
710,move_hand
715,move_hand
720,move_hand
725,move_hand
730,move_hand
735,move_hand
740,move_hand
745,move_hand
750,move_hand
755,move_hand
760,move_hand
765,move_hand
770,move_hand
775,move_hand
780,move_hand
785,move_hand
790,move_hand
795,move_hand
800,move_hand
805,move_hand
810,move_hand
