0,idle
1,idle
2,idle
3,idle
4,idle
5,idle
6,idle
7,idle
8,idle
9,idle
10,idle
11,idle
12,idle
13,idle
14,idle
15,idle
16,idle
17,idle
18,idle
19,idle
20,idle
21,move hand
22,move hand
23,move hand
24,move hand
25,move hand
26,move hand
27,move hand
28,move hand
29,move hand
30,move hand
31,move hand
32,move hand
33,move hand
34,move hand
35,move hand
36,move hand
37,move hand
38,move hand
39,move hand
40,move apple
41,move apple
42,move apple
43,move apple
44,move apple
45,move apple
46,move apple
47,move apple
48,move apple
49,move apple
50,move apple
51,move apple
52,move apple
53,move apple
54,move apple
55,move apple
56,move apple
57,move apple
58,move apple
59,move apple
60,move apple
61,move apple
62,move hand
63,move hand
64,move hand
65,move hand
66,move hand
67,move hand
68,move hand
69,move hand
70,move hand
71,idle
72,idle
73,idle
74,idle
75,idle
76,idle
77,idle
