0,idle
1,idle
2,idle
3,idle
4,idle
5,idle
6,idle
7,idle
8,idle
9,idle
10,idle
11,idle
12,idle
13,idle
14,idle
15,idle
16,idle
17,idle
18,idle
19,idle
20,idle
21,idle
22,idle
23,idle
24,idle
25,idle
26,idle
27,idle
28,idle
29,idle
30,idle
31,idle
32,idle
33,idle
34,idle
35,idle
36,idle
37,idle
38,idle
39,idle
40,idle
41,idle
42,idle
43,idle
44,idle
45,idle
46,idle
47,idle
48,idle
49,idle
50,idle
51,idle
52,idle
53,idle
54,idle
55,idle
56,idle
57,idle
58,idle
59,idle
60,idle
61,idle
62,idle
63,idle
64,idle
65,idle
66,idle
67,idle
68,idle
69,idle
70,idle
71,idle
72,idle
73,idle
74,idle
75,idle
76,idle
77,move hand
78,move hand
79,move hand
80,move hand
81,move hand
82,move hand
83,move hand
84,move hand
85,move hand
86,move hand
87,move hand
88,move hand
89,move hand
90,move hand
91,move hand
92,move hand
93,move hand
94,move hand
95,move hand
96,move hand
97,move hand
98,move hand
99,move hand
100,move hand
101,move hand
102,move hand
103,move hand
104,move hand
105,move hand
106,move hand
107,move apple
108,move apple
109,move apple
110,move apple
111,move apple
112,move apple
113,move apple
114,move apple
115,move apple
116,move apple
117,move apple
118,move apple
119,move apple
120,move apple
121,move apple
122,move apple
123,move apple
124,move apple
125,move apple
126,move apple
127,move apple
128,move apple
129,move apple
130,move apple
131,move apple
132,move apple
133,move apple
134,move apple
135,move apple
136,move apple
137,move apple
138,move apple
139,move apple
140,move apple
141,move apple
142,move apple
143,move apple
144,move apple
145,move apple
146,move apple
147,move apple
148,move apple
149,move apple
150,move apple
151,move apple
152,move apple
153,move apple
154,move hand
155,move hand
156,move hand
157,move hand
158,move hand
159,move hand
160,move hand
161,move hand
162,move hand
163,move hand
164,move hand
165,move hand
166,move hand
167,move hand
168,move hand
169,move hand
170,move hand
171,move hand
172,move hand
173,move hand
174,move hand
175,move hand
176,move hand
177,move hand
178,move hand
179,move hand
180,move hand
181,move hand
182,move hand
183,move hand
184,move hand
185,move hand
186,move hand
187,move hand
188,move hand
